site,genus,sp,subsp,common_name,source
BLAN,Epitrix,fuscula,,eggplant flea beetle,http://www.mendeley.com/c/5001149062/g/2058663/wise-michael-j-sacchi-1995-impact-of-two-specialist-insect-herbivores-on-reproduction-of-horse-nettle--solanum-carolinense/
SERC,Phyciodes,tharos,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Speyeria,cybele,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Vanessa,atlanta,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Junonia,coenia,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Limenitis,archippus,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Limenitis,arthemis,astyanax,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Vanessa,virginiensis,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Epargyreus,clarus,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Poanes,viator,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Euphyes,vestris,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Poanes,zabulon,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Ancyloxypha,numitor,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Celastrina,ladon,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Everes,comyntas,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Strymon,melinus,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Actias,luna,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Automeris,io,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Hypercompe,scribonia,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Euchaetes,egle,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Hemaris,thysbe,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Cephonodes,kingii,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Harrisina,americana,,,http://www.mendeley.com/c/5007589982/g/2058663/mcdonald-2010-serc-observed-butterflies-and-moths-2010/
SERC,Eurytides,marcellus,,zebra swallowtail,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Battus,philenor,,pipevine swallowtail,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Papilio,glaucus,,eastern tiger swallowtail,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Papilio,troilus,,spicebush swallowtail,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Papilio,polyxenes,,black swallowtail,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Pontia,protodice,,checkered white,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Pieris,rapae,,cabbage white,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Anthocharis,midea,,falcate orangetip,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Colias,eurytheme,,orange sulphur,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Colias,philodice,,clouded sulphur,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Phoebis,sennae,,cloudless sulphur,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Phoebis,agarithe,,large orange sulphur,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Eurema,nicippe,,sleepy orange,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Eurema,lisa,,little yellow,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Feniseca,tarquinius,,harvester,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Lycaena,phlaeas,,American copper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Lycaena,hyllus,,bronze copper,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Satyrium,titus,,coral hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Satyrium,favonius,,oak hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Satyrium,calanus,,banded hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Satyrium,liparops,,striped hairstreak,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Callophrys,augustinus,,brown elfin,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Callophrys,irus,,frosted elfin,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Callophrys,henrici,,Henry's elfin,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
SERC,Callophrys,niphon,,eastern pine elfin,http://www.mendeley.com/c/5007610362/g/2058663/center-2012-sercexpectedlepidopteralistcounty/
