taxon_id,spp_id,source_id,scientific_name,genus,subgenus,species,subspecies,authority_name,authority_year,itis_number,common_name
herps,bor_por1,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Borikenophis portoricensis aphantus,Borikenophis,,portoricensis,aphantus,Schwartz,1966,Puerto Rican Racer,
herps,bor_por2,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Borikenophis portoricensis portoricensis,Borikenophis,,portoricensis,portoricensis,Reinhardt & Lutken,1862,Puerto Rican Racer,
herps,bor_por3,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Borikenophis portoricensis prymnus,Borikenophis,,portoricensis,prymnus,Schwartz,1966,Puerto Rican Racer,
herps,bor_por4,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Borikenophis portoricensis richardi,Borikenophis,,portoricensis,richardi,Grant,1946,Puerto Rican Racer,
herps,bor_var,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Borikenophis variegatus,Borikenophis,,variegatus,,Schmidt,1926,Puerto Rican Racer,
herps,mag_exi1,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis exiguus exiguus,Magliophis,,exiguus,exiguus,Cope,1863,Ground Snake,
herps,mag_exi2,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis exiguus subspadix,Magliophis,,exiguus,subspadix,Schwartz,1967,Ground Snake,
herps,mag_exi3,http://www.mendeley.com/c/5682073974/g/2058663/hedges-2009-molecular-phylogeny-classification-and-biogeography-of-west-indian-racer-snakes-of-the-tribe-alsophiini-squamata-dipsadidae-xenodontinae/,Magliophis stahli,Magliophis,,exiguus,stahli,Stejneger,1904,Garden Snake,
herps,spo_cul,http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/,Spondylurus culebrae,Spondylurus,,culebrae,,Hedges and Conn,2012,Culebra Skink,
herps,spo_mon1,http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/,Spondylurus monae,Spondylurus,,monae,,Hedges and Conn,2012,Mona Skink,
herps,spo_mon2,http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/,Spondylurus monitae,Spondylurus,,monitae,,Hedges and Conn,2012,Monito Skink,
herps,spo_nit,http://www.mendeley.com/c/5682076084/g/2058663/hedges-2012-a-new-skink-fauna-from-caribbean-islands-squamata-mabuyidae-mabuyinae/,Spondylurus nitidus,Spondylurus,,nitidus,,Garman,1887,Puerto Rican Skink,
herps,ame_exs1,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Ameiva exsul alboguttata,Ameiva,,exsul,alboguttata,Boulenger,1896,Puerto Rican Ground Lizard,
herps,ame_exs2,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Ameiva exsul desechensis,Ameiva,,exsul,desechensis,Heatwole and Torres,1967,Puerto Rican Ground Lizard,
herps,ame_exs3,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Ameiva exsul exsul,Ameiva,,exsul,exsul,Cope,1863,Puerto Rican Ground Lizard,
herps,ame_wet,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Ameiva wetmorei,Ameiva,,wetmorei,,Stejneger,1913,Blue-Tailed Ground Lizard,
herps,amp_bak,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Amphisbaena bakeri,Amphisbaena,,bakeri,,Stejneger,1904,Baker's Worm Lizard,
herps,amp_cae,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Amphisbaena caeca,Amphisbaena,,caeca,,Cuvier,1829,Puerto Rican Worm Lizard,
herps,amp_sch,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Amphisbaena schmidti,Amphisbaena,,schmidti,,Gans,1964,Schmidt's Worm Lizard,
herps,amp_xer,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Amphisbaena xera,Amphisbaena,,xera,,Thomas,1966,Puerto Rican Dryland Worm Lizard,
herps,ano_coo,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis cooki,Anolis,,cooki,,Grant,1931,,Cooks Anole
herps,ano_cri,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis cristatellus,Anolis,,cristatellus,,,,,Anole
herps,ano_cri1,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis cristatellus cristatellus,Anolis,,cristatellus,cristatellus,Dumeril and Bibron,1837,,Puerto Rican Crested Anole
herps,ano_cri2,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis cristatellus wileyae,Anolis,,cristatellus,wileyae,Grant,1931,,Eastern Puerto Rican Crested Anole
herps,ano_cuv,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis cuvieri,Anolis,,cuvieri,,Merrem,1820,,Puerto Rican Giant Anole
herps,ano_eve,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis evermanni,Anolis,,evermanni,,Stejneger,1904,,Emerald Anole
herps,ano_gun,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis gundlachi,Anolis,,gundlachi,,Peters,1876,,Yellow-bearded Anole
herps,ano_kru,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis krugi,Anolis,,krugi,,Peters,1877,,Upland Grass Anole
herps,ano_mon,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis monensis,Anolis,,monensis,,Stejneger,1904,,Mona Anole
herps,ano_occ,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis occultus,Anolis,,occultus,,Williams and Rivero,1965,,Dwarf Anole
herps,ano_pon,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis poncensis,Anolis,,poncensis,,Stejneger,1904,,Dryland Grass Anole
herps,ano_pul,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis pulchellus,Anolis,,pulchellus,,Dumeril and Bibron,1837,,Sharp-mouthed Lizard
herps,ano_roo,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis roosevelti,Anolis,,roosevelti,,Grant,1931,,Culebra Island Giant Anole
herps,ano_str,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Anolis stratulus,Anolis,,stratulus,,Cope,1861,,Spotted Anole
herps,cyc_cor,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Cyclura cornuta stejnegeri,Cyclura,,cornuta,stejnegeri,Barbour and Noble,1916,Mona Ground Iguana,
herps,cyc_nub,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Cyclura nubila nubila,Cyclura,,nubila,nubila,Gray,1831,Cuban Rock Iguana,
herps,dip_ple,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Diploglossus pleei,Diploglossus,,pleei,,Dumeril and Bibron,1839,Puerto Rican Galliwasp,
herps,ele_ant,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus antillensis,Eleutherodactylus,,antillensis,,Reinhardt and Lutken,1863,Red-eyed Coqui,
herps,ele_bri,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus brittoni,Eleutherodactylus,,brittoni,,Schmidt,1920,Grass Coqui,
herps,ele_coc,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus cochranae,Eleutherodactylus,,cochranae,,Grant,1932,Whistling Coqui,
herps,ele_coo,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus cooki,Eleutherodactylus,,cooki,,Grant,1932,Rock Coqui,
herps,ele_ene,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus eneidae [extinct?],Eleutherodactylus,,eneidae,,Rivero,1959,Eneida's Coqui,
herps,ele_gry,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus gryllus,Eleutherodactylus,,gryllus,,Schmidt,1920,Cricket Coqui,
herps,ele_hed,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus hedricki,Eleutherodactylus,,hedricki,,Rivero,1963,Treehole Coqui,
herps,ele_jas,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus jasperi [extinct?],Eleutherodactylus,,jasperi,,Drewry and Jones,1976,Golden Coqui,
herps,ele_kar,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus karlschmidti [extinct?],Eleutherodactylus,,karlschmidti,,Grant,1931,Web-footed Coqui,
herps,ele_len,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus lentus,Eleutherodactylus,,lentus,,Cope,1862,Yellow Mottled Coqui,
herps,ele_loc,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus locustus,Eleutherodactylus,,locustus,,Schmidt,1920,Locust Coqui,
herps,ele_mon,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus monensis,Eleutherodactylus,,monensis,,Meerwarth,1901,Mona Coqui,
herps,ele_por,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus portoricensis,Eleutherodactylus,,portoricensis,,Schmidt,1927,Upland Coqui,
herps,ele_ric,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus richmondi,Eleutherodactylus,,richmondi,,Stejneger,1904,Bronze Coqui,
herps,ele_uni,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus unicolor,Eleutherodactylus,,unicolor,,Stejneger,1904,Dwarf Coqui,
herps,ele_wig,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Eleutherodactylus wightmanae,Eleutherodactylus,,wightmanae,,Smith,1920,Melodious Coqui,
herps,epi_ino,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Epicrates inornatus,Epicrates,,inornatus,,J.T. Reinhardt,1843,Puerto Rican Boa,
herps,epi_mon,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Epicrates monensis,Epicrates,,monensis,,Zenneck,1898,Mona Boa,
herps,lep_alb,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Leptodactylus albilabris,Leptodactylus,,albilabris,,Gunther,1859,White-lipped Frog,
herps,phy_wir,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Phyllodactylus wirshingi,Phyllodactylus,,wirshingi,,Kerster and Smith,1955,Greater Antillean Leaf-Toed Gecko,
herps,sph_gai,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus gaigeae,Sphaerodactylus,,gaigeae,,Grant,1932,Gaige's Dwarf Gecko,
herps,sph_kla,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus klauberi,Sphaerodactylus,,klauberi,,Grant,1931,Puerto Rico Upland Gecko,
herps,sph_lev,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus levinsi,Sphaerodactylus,,levinsi,,Heatwole,1968,Desecheo Gecko,
herps,sph_mac1,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis ateles,Sphaerodactylus,,macrolepis,ateles,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,sph_mac2,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis grandisquamis,Sphaerodactylus,,macrolepis,grandisquamis,Stejneger,1904,Big-scaled Least Gecko,
herps,sph_mac3,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis guarionex,Sphaerodactylus,,macrolepis,guarionex,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,sph_mac4,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis inigoi,Sphaerodactylus,,macrolepis,inigoi,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,sph_mac5,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis macrolepis,Sphaerodactylus,,macrolepis,macrolepis,Gunther,1859,Big-scaled Least Gecko,
herps,sph_mac6,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis mimetes,Sphaerodactylus,,macrolepis,mimetes,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,sph_mac7,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis phoberus,Sphaerodactylus,,macrolepis,phoberus,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,sph_mac8,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis spanius,Sphaerodactylus,,macrolepis,spanius,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,sph_mac9,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus macrolepis stibarus,Sphaerodactylus,,macrolepis,stibarus,Thomas & Schwartz,1966,Big-scaled Least Gecko,
herps,sph_mic,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus micropithecus,Sphaerodactylus,,micropithecus,,Schwartz,1977,Monite Gecko,
herps,sph_mon,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus monensis,Sphaerodactylus,,monensis,,Meerwarth,1901,Mona Dwarf Gecko,
herps,sph_nic,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus nicholsi nicholsi,Sphaerodactylus,,nicholsi,nicholsi,Grant,1931,Puerto Rico Crescent Sphaero,
herps,sph_roo,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus roosevelti,Sphaerodactylus,,roosevelti,,Grant,1931,Roosevelt's Least Gecko,
herps,sph_tow,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Sphaerodactylus townsendi,Sphaerodactylus,,townsendi,,Grant,1931,Townsend's Least Gecko,
herps,the_rap,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Thecadactylus rapicauda,Thecadactylus,,rapicauda,,Houttuyn,1782,Turnip-tailed Gecko,
herps,the.sp.,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Thecadactylus sp.,Thecadactylus,,sp.,,Cuvier,1820,Turnip-tailed Geckos,
herps,tra_ste,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Trachemys stejnegeri stejnegeri,Trachemys,,stejnegeri,stejnegeri,Schmidt,1928,Puerto Rican Slider,
herps,typ_gra,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Typhlops granti,Typhlops,,granti,,Ruthven & Gaige,1935,Grant's Blind Snake,
herps,typ_mon,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Typhlops monensis,Typhlops,,monensis,,Schmidt,1926,Mona Blind Snake,
herps,typ_ric,http://www.mendeley.com/c/5682539804/g/2058663/schwartz-1991-amphibians-and-reptiles-of-the-west-indies-descriptions-distributions-and-natural-history/,Typhlops richardi,Typhlops,,richardi,,Dumeril and Bibron,1844,Richard's Worm Snake,
herps,che_car,http://www.mendeley.com/c/5682555914/g/2058663/fritz-2007-when-genes-meet-nomenclature-tortoise-phylogeny-and-the-shifting-generic-concepts-of-testudo-and-geochelone/,Chelonoidis carbonaria,Chelonoidis,,carbonaria,,Spix,1824,Red-footed Tortoise,
herps,ele_jua,http://www.mendeley.com/c/5682617724/g/2058663/rios-lopez-2007-a-new-species-of-palustrine-eleutherodactylus-anura-leptodactylidae-from-puerto-rico/,Eleutherodactylus juanariveroi,Eleutherodactylus,,juanariveroi,,Rios-Lopez and Thomas,2007,Plains Coqui,
herps,hem_ang,http://www.mendeley.com/c/5682621044/g/2058663/weiss-2007-molecular-phylogeny-and-biogeography-of-the-antillean-geckos-phyllodactylus-wirshingi-tarentola-americana-and-hemidactylus-haitianus-reptilia-squamata/,Hemidactylus angulatus,Hemidactylus,,angulatus,,Hallowell,1854,Antillean House Gecko,
herps,cuo.sp.,http://www.mendeley.com/c/5682760304/g/2058663/fritz-2007-checklist-of-chelonians-of-the-world/,Cuora sp.,Cuora,,sp.,,Gray,1856,Asian Box Turtles,
herps,cuo_tri,http://www.mendeley.com/c/5682760304/g/2058663/fritz-2007-checklist-of-chelonians-of-the-world/,Cuora trifasciata,Cuora,,trifasciata,,Bell,1825,Chinese Three-striped Box Turtle,
herps,typ_cat,http://www.mendeley.com/c/5682761414/g/2058663/hedges-1991-cryptic-species-of-snakes-typhlopidae-typhlops-from-the-puerto-rico-bank-detected-by-protein-electrophoresis/,Typhlops catapontus,Typhlops,,catapontus,,Thomas,1966,Brown-backed Blind Snake,
herps,typ_hyp,http://www.mendeley.com/c/5682761414/g/2058663/hedges-1991-cryptic-species-of-snakes-typhlopidae-typhlops-from-the-puerto-rico-bank-detected-by-protein-electrophoresis/,Typhlops hypomethes,Typhlops,,hypomethes,,Hedges & Thomas,1991,Coastal Blind Snake,
herps,typ_pla,http://www.mendeley.com/c/5682761414/g/2058663/hedges-1991-cryptic-species-of-snakes-typhlopidae-typhlops-from-the-puerto-rico-bank-detected-by-protein-electrophoresis/,Typhlops platycephalus,Typhlops,,platycephalus,,Dumeril and Bibron,1844,Flat-headed Blind Snake,
herps,typ_ros,http://www.mendeley.com/c/5682761414/g/2058663/hedges-1991-cryptic-species-of-snakes-typhlopidae-typhlops-from-the-puerto-rico-bank-detected-by-protein-electrophoresis/,Typhlops rostellatus,Typhlops,,rostellatus,,Stejneger,1904,Puerto Rican Wetland Blind Snake,
herps,pel_lem,http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/,Peltophryne lemur,Peltophryne,,lemur,,Cope,1869,Puerto Rican Crested Toad ,
herps,pel3.sp.,http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/,Peltophryne sp.,Peltophryne,,sp.,,Fitzinger,1843,,
herps,sci_rub,http://www.mendeley.com/c/5682889944/g/2058663/rivero-1998-the-amphibians-and-reptiles-of-puerto-rico/,Scinax rubra,Scinax,,rubra,,Daudin,1802,Common Scinax,
check,acr_bla,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Acris blanchardi,Acris,,blanchardi,,Harper,1947,,Blanchards Cricket Frog
check,acr_cre,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Acris crepitans,Acris,,crepitans,,Baird,1854,,Northern Cricket Frog
check,acr_cre2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Acris crepitans crepitans,Acris,,crepitans,crepitans,Baird,1854,,Eastern Cricket Frog
check,acr_gry,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Acris gryllus,Acris,,gryllus,,LeConte,1825,,Southern Cricket Frog
check,acr_gry2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Acris gryllus dorsalis,Acris,,gryllus,dorsalis,Harlan,1827,,Florida Cricket Frog
check,acr_gry3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Acris gryllus gryllus,Acris,,gryllus,gryllus,LeConte,1825,,Coastal Plain Cricket Frog
herps,acr_jav,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Acrochordus javanicus,Acrochordus,,javanicus,,Hornstedt,1787,,Javanese File Snake
herps,act_mar,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Actinemys marmorata,Actinemys,,marmorata,,Baird and Girard,1852,,Western Pond Turtle
herps,aga_aga,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Agama agama,Agama,,agama,,Linnaeus,1758,,African Rainbow Lizard
herps,aga_aga2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Agama agama africana,Agama,,agama,africana,Hallowell,1844,,West African Rainbow Lizard
herps,agk_con,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Agkistrodon contortrix,Agkistrodon,,contortrix,,Linnaeus,1766,,Copperhead
herps,agk_con2,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Agkistrodon contortrix contortrix,Agkistrodon,,contortrix,contortrix,Linnaeus,1766,,Southern Copperhead
herps,agk_con3,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Agkistrodon contortrix laticinctus,Agkistrodon,,contortrix,laticinctus,Gloyd and Conant,1934,,Broad-banded Copperhead
herps,agk_con4,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Agkistrodon contortrix mokasen,Agkistrodon,,contortrix,mokasen,Palisot de Beauvois,1799,,Northern Copperhead
herps,agk_con5,http://www.mendeley.com/catalog/scientific-standard-english-names-amphibians-reptiles-north-america-north-mexico-comments-regarding/,Agkistrodon contortrix phaeogaster,Agkistrodon,,contortrix,phaeogaster,Gloyd,1969,,Osage Copperhead
